,0
5031,Escherichia_coli
5032,Escherichia_fergusonii
5033,Staphylococcus_aureus
5034,Campylobacter_jejuni
5035,Bacteroides_fragilis
5036,Enterococcus_hirae
5037,Bacteroides_fragilis
5038,Bacteroides_fragilis
5039,Streptococcus_pyogenes
5040,Streptococcus_pyogenes
5041,Escherichia_coli
5042,Bacteroides_fragilis
5043,Salmonella_enterica
5044,Enterococcus_hirae
5045,Streptococcus_pyogenes
5046,Streptococcus_pyogenes
5047,Escherichia_coli
5048,Streptococcus_pyogenes
5049,Enterococcus_hirae
5050,Streptococcus_pneumoniae
5051,Escherichia_fergusonii
5052,Bacteroides_fragilis
5053,Campylobacter_jejuni
5054,Enterococcus_hirae
5055,Campylobacter_jejuni
5056,Bacteroides_fragilis
5057,Escherichia_coli
5058,Streptococcus_pyogenes
5059,Bacteroides_fragilis
5060,Streptococcus_pyogenes
5061,Bacteroides_fragilis
5062,Escherichia_coli
5063,Streptococcus_pneumoniae
5064,Escherichia_fergusonii
5065,Bacteroides_fragilis
5066,Bacteroides_fragilis
5067,Enterococcus_hirae
5068,Escherichia_coli
5069,Bacteroides_fragilis
5070,Streptococcus_pyogenes
5071,Bacteroides_fragilis
5072,Bacteroides_fragilis
5073,Streptococcus_pyogenes
5074,Bacteroides_fragilis
5075,Escherichia_coli
5076,Streptococcus_pneumoniae
5077,Streptococcus_pneumoniae
5078,Staphylococcus_aureus
5079,Escherichia_coli
5080,Enterococcus_hirae
5081,Salmonella_enterica
5082,Escherichia_fergusonii
5083,Escherichia_coli
5084,Streptococcus_pyogenes
5085,Enterococcus_hirae
5086,Salmonella_enterica
5087,Escherichia_coli
5088,Streptococcus_pneumoniae
5089,Klebsiella_pneumoniae
5090,Campylobacter_jejuni
5091,Staphylococcus_aureus
5092,Bacteroides_fragilis
5093,Escherichia_coli
5094,Staphylococcus_aureus
5095,Salmonella_enterica
5096,Streptococcus_pyogenes
5097,Streptococcus_pneumoniae
5098,Enterococcus_hirae
5099,Streptococcus_pyogenes
5100,Streptococcus_pneumoniae
5101,Enterococcus_hirae
5102,Escherichia_fergusonii
5103,Streptococcus_pyogenes
5104,Escherichia_fergusonii
5105,Enterococcus_hirae
5106,Bacteroides_fragilis
5107,Streptococcus_pyogenes
5108,Streptococcus_pyogenes
5109,Streptococcus_pneumoniae
5110,Escherichia_fergusonii
5111,Salmonella_enterica
5112,Escherichia_coli
5113,Streptococcus_pyogenes
5114,Streptococcus_pneumoniae
5115,Staphylococcus_aureus
5116,Enterococcus_hirae
5117,Salmonella_enterica
5118,Escherichia_coli
5119,Salmonella_enterica
5120,Escherichia_fergusonii
5121,Escherichia_coli
5122,Escherichia_fergusonii
5123,Escherichia_coli
5124,Enterococcus_hirae
5125,Salmonella_enterica
5126,Campylobacter_jejuni
5127,Bacteroides_fragilis
5128,Bacteroides_fragilis
5129,Escherichia_fergusonii
5130,Escherichia_coli
5131,Bacteroides_fragilis
5132,Salmonella_enterica
5133,Enterococcus_hirae
5134,Enterococcus_hirae
5135,Escherichia_coli
5136,Streptococcus_pyogenes
5137,Streptococcus_pneumoniae
5138,Bacteroides_fragilis
5139,Streptococcus_pneumoniae
5140,Streptococcus_pyogenes
5141,Enterococcus_hirae
5142,Escherichia_fergusonii
5143,Streptococcus_pneumoniae
5144,Enterococcus_hirae
5145,Escherichia_coli
5146,Streptococcus_pyogenes
5147,Streptococcus_pneumoniae
5148,Streptococcus_pneumoniae
5149,Escherichia_fergusonii
5150,Streptococcus_pneumoniae
5151,Bacteroides_fragilis
5152,Streptococcus_pneumoniae
5153,Escherichia_coli
5154,Enterococcus_hirae
5155,Escherichia_fergusonii
5156,Salmonella_enterica
5157,Bacteroides_fragilis
5158,Bacteroides_fragilis
5159,Escherichia_fergusonii
5160,Streptococcus_pneumoniae
5161,Streptococcus_pyogenes
5162,Escherichia_fergusonii
5163,Streptococcus_pyogenes
5164,Streptococcus_pneumoniae
5165,Salmonella_enterica
5166,Bacteroides_fragilis
5167,Klebsiella_pneumoniae
5168,Escherichia_coli
5169,Enterococcus_hirae
5170,Bacteroides_fragilis
5171,Enterococcus_hirae
5172,Bacteroides_fragilis
5173,Escherichia_coli
5174,Bacteroides_fragilis
5175,Bacteroides_fragilis
5176,Escherichia_fergusonii
5177,Escherichia_coli
5178,Escherichia_fergusonii
5179,Enterococcus_hirae
5180,Escherichia_coli
5181,Streptococcus_pyogenes
5182,Escherichia_coli
5183,Enterococcus_hirae
5184,Escherichia_coli
5185,Enterococcus_hirae
5186,Streptococcus_pyogenes
5187,Streptococcus_pyogenes
5188,Streptococcus_pyogenes
5189,Klebsiella_pneumoniae
5190,Salmonella_enterica
5191,Escherichia_fergusonii
5192,Streptococcus_pneumoniae
5193,Escherichia_fergusonii
5194,Campylobacter_jejuni
5195,Bacteroides_fragilis
5196,Salmonella_enterica
5197,Bacteroides_fragilis
5198,Salmonella_enterica
5199,Enterococcus_hirae
5200,Streptococcus_pyogenes
5201,Enterococcus_hirae
5202,Escherichia_coli
5203,Enterococcus_hirae
5204,Escherichia_fergusonii
5205,Enterococcus_hirae
5206,Enterococcus_hirae
5207,Enterococcus_hirae
5208,Escherichia_coli
5209,Bacteroides_fragilis
5210,Campylobacter_jejuni
5211,Escherichia_coli
5212,Enterococcus_hirae
5213,Escherichia_coli
5214,Streptococcus_pyogenes
5215,Bacteroides_fragilis
5216,Escherichia_coli
5217,Streptococcus_pyogenes
5218,Enterococcus_hirae
5219,Streptococcus_pyogenes
5220,Streptococcus_pyogenes
5221,Streptococcus_pyogenes
5222,Streptococcus_pyogenes
5223,Streptococcus_pyogenes
5224,Escherichia_fergusonii
5225,Escherichia_coli
5226,Escherichia_fergusonii
5227,Escherichia_coli
5228,Escherichia_fergusonii
5229,Escherichia_coli
5230,Enterococcus_hirae
5231,Escherichia_fergusonii
5232,Bacteroides_fragilis
5233,Staphylococcus_aureus
5234,Escherichia_fergusonii
5235,Streptococcus_pyogenes
5236,Bacteroides_fragilis
5237,Streptococcus_pyogenes
5238,Bacteroides_fragilis
5239,Streptococcus_pneumoniae
5240,Streptococcus_pneumoniae
5241,Streptococcus_pneumoniae
5242,Bacteroides_fragilis
5243,Bacteroides_fragilis
5244,Streptococcus_pneumoniae
5245,Klebsiella_pneumoniae
5246,Streptococcus_pneumoniae
5247,Bacteroides_fragilis
5248,Salmonella_enterica
5249,Streptococcus_pneumoniae
5250,Salmonella_enterica
5251,Escherichia_coli
5252,Streptococcus_pneumoniae
5253,Streptococcus_pyogenes
5254,Staphylococcus_aureus
5255,Staphylococcus_aureus
5256,Escherichia_fergusonii
5257,Escherichia_coli
5258,Streptococcus_pyogenes
5259,Bacteroides_fragilis
5260,Streptococcus_pyogenes
5261,Bacteroides_fragilis
5262,Escherichia_coli
5263,Bacteroides_fragilis
5264,Bacteroides_fragilis
5265,Escherichia_fergusonii
5266,Escherichia_coli
5267,Streptococcus_pyogenes
5268,Bacteroides_fragilis
5269,Staphylococcus_aureus
5270,Streptococcus_pneumoniae
5271,Escherichia_coli
5272,Streptococcus_pneumoniae
5273,Streptococcus_pneumoniae
5274,Streptococcus_pyogenes
5275,Enterococcus_hirae
5276,Streptococcus_pneumoniae
5277,Escherichia_coli
5278,Escherichia_coli
5279,Escherichia_coli
5280,Streptococcus_pneumoniae
5281,Streptococcus_pneumoniae
5282,Streptococcus_pyogenes
5283,Enterococcus_hirae
5284,Escherichia_fergusonii
5285,Escherichia_coli
5286,Campylobacter_jejuni
5287,Escherichia_fergusonii
5288,Streptococcus_pneumoniae
5289,Streptococcus_pneumoniae
5290,Streptococcus_pyogenes
5291,Escherichia_fergusonii
5292,Escherichia_coli
5293,Klebsiella_pneumoniae
5294,Escherichia_coli
5295,Streptococcus_pneumoniae
5296,Enterococcus_hirae
5297,Escherichia_coli
5298,Enterococcus_hirae
5299,Escherichia_coli
5300,Enterococcus_hirae
5301,Escherichia_fergusonii
5302,Escherichia_coli
5303,Salmonella_enterica
5304,Escherichia_coli
5305,Streptococcus_pneumoniae
5306,Streptococcus_pyogenes
5307,Bacteroides_fragilis
5308,Streptococcus_pyogenes
5309,Streptococcus_pneumoniae
5310,Klebsiella_pneumoniae
5311,Streptococcus_pneumoniae
5312,Streptococcus_pyogenes
5313,Escherichia_fergusonii
5314,Bacteroides_fragilis
5315,Klebsiella_pneumoniae
5316,Bacteroides_fragilis
5317,Enterococcus_hirae
5318,Enterococcus_hirae
5319,Escherichia_coli
5320,Enterococcus_hirae
5321,Bacteroides_fragilis
5322,Streptococcus_pyogenes
5323,Escherichia_fergusonii
5324,Streptococcus_pyogenes
5325,Escherichia_fergusonii
5326,Escherichia_coli
5327,Escherichia_fergusonii
5328,Escherichia_fergusonii
5329,Escherichia_fergusonii
5330,Staphylococcus_aureus
5331,Bacteroides_fragilis
5332,Streptococcus_pneumoniae
5333,Streptococcus_pyogenes
5334,Escherichia_coli
5335,Streptococcus_pneumoniae
5336,Streptococcus_pneumoniae
5337,Bacteroides_fragilis
5338,Campylobacter_jejuni
5339,Escherichia_fergusonii
5340,Bacteroides_fragilis
5341,Bacteroides_fragilis
5342,Salmonella_enterica
5343,Streptococcus_pneumoniae
5344,Streptococcus_pyogenes
5345,Escherichia_fergusonii
5346,Streptococcus_pyogenes
5347,Streptococcus_pyogenes
5348,Streptococcus_pyogenes
5349,Streptococcus_pneumoniae
5350,Enterococcus_hirae
5351,Enterococcus_hirae
5352,Bacteroides_fragilis
5353,Salmonella_enterica
5354,Escherichia_fergusonii
5355,Bacteroides_fragilis
5356,Escherichia_fergusonii
5357,Escherichia_coli
5358,Streptococcus_pyogenes
5359,Escherichia_coli
5360,Streptococcus_pneumoniae
5361,Streptococcus_pyogenes
5362,Streptococcus_pyogenes
5363,Bacteroides_fragilis
5364,Enterococcus_hirae
5365,Enterococcus_hirae
5366,Escherichia_coli
5367,Escherichia_fergusonii
5368,Escherichia_fergusonii
5369,Escherichia_fergusonii
5370,Bacteroides_fragilis
5371,Staphylococcus_aureus
5372,Escherichia_coli
5373,Enterococcus_hirae
5374,Streptococcus_pneumoniae
5375,Bacteroides_fragilis
5376,Bacteroides_fragilis
5377,Escherichia_coli
5378,Streptococcus_pneumoniae
5379,Streptococcus_pneumoniae
5380,Staphylococcus_aureus
5381,Escherichia_fergusonii
5382,Streptococcus_pneumoniae
5383,Enterococcus_hirae
5384,Streptococcus_pneumoniae
5385,Escherichia_coli
5386,Escherichia_coli
5387,Enterococcus_hirae
5388,Enterococcus_hirae
5389,Streptococcus_pyogenes
5390,Streptococcus_pyogenes
5391,Escherichia_coli
5392,Streptococcus_pyogenes
5393,Bacteroides_fragilis
5394,Escherichia_fergusonii
5395,Streptococcus_pyogenes
5396,Klebsiella_pneumoniae
5397,Streptococcus_pneumoniae
5398,Enterococcus_hirae
5399,Streptococcus_pyogenes
5400,Escherichia_coli
5401,Escherichia_fergusonii
5402,Enterococcus_hirae
5403,Bacteroides_fragilis
5404,Escherichia_coli
5405,Streptococcus_pneumoniae
5406,Escherichia_coli
5407,Escherichia_coli
5408,Escherichia_fergusonii
5409,Streptococcus_pyogenes
5410,Enterococcus_hirae
5411,Staphylococcus_aureus
5412,Streptococcus_pyogenes
5413,Streptococcus_pneumoniae
5414,Streptococcus_pyogenes
5415,Enterococcus_hirae
5416,Enterococcus_hirae
5417,Streptococcus_pneumoniae
5418,Escherichia_coli
5419,Streptococcus_pyogenes
5420,Streptococcus_pyogenes
5421,Escherichia_fergusonii
5422,Streptococcus_pyogenes
5423,Staphylococcus_aureus
5424,Escherichia_coli
5425,Campylobacter_jejuni
5426,Enterococcus_hirae
5427,Streptococcus_pneumoniae
5428,Bacteroides_fragilis
5429,Staphylococcus_aureus
5430,Streptococcus_pneumoniae
5431,Streptococcus_pyogenes
5432,Streptococcus_pneumoniae
5433,Escherichia_fergusonii
5434,Escherichia_coli
5435,Enterococcus_hirae
5436,Streptococcus_pneumoniae
5437,Escherichia_fergusonii
5438,Bacteroides_fragilis
5439,Staphylococcus_aureus
5440,Streptococcus_pyogenes
5441,Campylobacter_jejuni
5442,Bacteroides_fragilis
5443,Enterococcus_hirae
5444,Escherichia_coli
5445,Escherichia_fergusonii
5446,Enterococcus_hirae
5447,Streptococcus_pneumoniae
5448,Streptococcus_pyogenes
5449,Streptococcus_pyogenes
5450,Klebsiella_pneumoniae
5451,Campylobacter_jejuni
5452,Salmonella_enterica
5453,Enterococcus_hirae
5454,Escherichia_fergusonii
5455,Salmonella_enterica
5456,Salmonella_enterica
5457,Klebsiella_pneumoniae
5458,Escherichia_fergusonii
5459,Escherichia_coli
5460,Streptococcus_pneumoniae
5461,Escherichia_coli
5462,Escherichia_fergusonii
5463,Escherichia_fergusonii
5464,Enterococcus_hirae
5465,Escherichia_coli
5466,Enterococcus_hirae
5467,Streptococcus_pneumoniae
5468,Staphylococcus_aureus
5469,Staphylococcus_aureus
5470,Staphylococcus_aureus
5471,Escherichia_coli
5472,Escherichia_coli
5473,Escherichia_coli
5474,Staphylococcus_aureus
5475,Streptococcus_pyogenes
5476,Campylobacter_jejuni
5477,Streptococcus_pyogenes
5478,Streptococcus_pyogenes
5479,Enterococcus_hirae
5480,Enterococcus_hirae
5481,Streptococcus_pneumoniae
5482,Streptococcus_pyogenes
5483,Bacteroides_fragilis
5484,Escherichia_coli
5485,Enterococcus_hirae
5486,Streptococcus_pyogenes
5487,Streptococcus_pneumoniae
5488,Streptococcus_pneumoniae
5489,Escherichia_fergusonii
5490,Streptococcus_pneumoniae
5491,Escherichia_coli
5492,Streptococcus_pneumoniae
5493,Streptococcus_pneumoniae
5494,Enterococcus_hirae
5495,Streptococcus_pneumoniae
5496,Streptococcus_pyogenes
5497,Streptococcus_pyogenes
5498,Salmonella_enterica
5499,Salmonella_enterica
5500,Salmonella_enterica
5501,Streptococcus_pyogenes
5502,Escherichia_fergusonii
5503,Streptococcus_pneumoniae
5504,Escherichia_coli
5505,Escherichia_coli
5506,Enterococcus_hirae
5507,Bacteroides_fragilis
5508,Escherichia_fergusonii
5509,Streptococcus_pyogenes
5510,Klebsiella_pneumoniae
5511,Escherichia_fergusonii
5512,Enterococcus_hirae
5513,Escherichia_coli
5514,Escherichia_fergusonii
5515,Klebsiella_pneumoniae
5516,Salmonella_enterica
5517,Staphylococcus_aureus
5518,Bacteroides_fragilis
5519,Streptococcus_pyogenes
5520,Escherichia_fergusonii
5521,Staphylococcus_aureus
5522,Streptococcus_pyogenes
5523,Enterococcus_hirae
5524,Escherichia_fergusonii
5525,Escherichia_fergusonii
5526,Enterococcus_hirae
5527,Escherichia_coli
5528,Bacteroides_fragilis
5529,Bacteroides_fragilis
5530,Escherichia_coli
5531,Escherichia_fergusonii
5532,Salmonella_enterica
5533,Enterococcus_hirae
5534,Enterococcus_hirae
5535,Klebsiella_pneumoniae
5536,Streptococcus_pyogenes
5537,Enterococcus_hirae
5538,Streptococcus_pyogenes
5539,Streptococcus_pyogenes
5540,Streptococcus_pneumoniae
5541,Bacteroides_fragilis
5542,Streptococcus_pyogenes
5543,Streptococcus_pyogenes
5544,Escherichia_coli
5545,Streptococcus_pyogenes
5546,Bacteroides_fragilis
5547,Escherichia_fergusonii
5548,Enterococcus_hirae
5549,Streptococcus_pyogenes
5550,Enterococcus_hirae
5551,Streptococcus_pneumoniae
5552,Staphylococcus_aureus
5553,Escherichia_coli
5554,Streptococcus_pneumoniae
5555,Escherichia_fergusonii
5556,Enterococcus_hirae
5557,Bacteroides_fragilis
5558,Streptococcus_pneumoniae
5559,Salmonella_enterica
5560,Campylobacter_jejuni
5561,Enterococcus_hirae
5562,Streptococcus_pyogenes
5563,Escherichia_coli
5564,Escherichia_fergusonii
5565,Salmonella_enterica
5566,Streptococcus_pyogenes
5567,Enterococcus_hirae
5568,Escherichia_fergusonii
5569,Streptococcus_pneumoniae
5570,Bacteroides_fragilis
5571,Enterococcus_hirae
5572,Streptococcus_pyogenes
5573,Campylobacter_jejuni
5574,Streptococcus_pyogenes
5575,Enterococcus_hirae
5576,Bacteroides_fragilis
5577,Streptococcus_pyogenes
5578,Streptococcus_pyogenes
5579,Streptococcus_pyogenes
5580,Streptococcus_pyogenes
5581,Enterococcus_hirae
5582,Escherichia_coli
5583,Escherichia_fergusonii
5584,Streptococcus_pneumoniae
5585,Streptococcus_pyogenes
5586,Escherichia_coli
5587,Enterococcus_hirae
5588,Streptococcus_pneumoniae
5589,Streptococcus_pyogenes
5590,Escherichia_fergusonii
5591,Escherichia_coli
5592,Streptococcus_pneumoniae
5593,Escherichia_coli
5594,Enterococcus_hirae
5595,Streptococcus_pneumoniae
5596,Enterococcus_hirae
5597,Salmonella_enterica
5598,Streptococcus_pneumoniae
5599,Streptococcus_pneumoniae
5600,Escherichia_fergusonii
5601,Bacteroides_fragilis
5602,Escherichia_coli
5603,Escherichia_fergusonii
5604,Streptococcus_pneumoniae
5605,Staphylococcus_aureus
5606,Escherichia_fergusonii
5607,Streptococcus_pyogenes
5608,Escherichia_coli
5609,Escherichia_fergusonii
5610,Streptococcus_pneumoniae
5611,Staphylococcus_aureus
5612,Salmonella_enterica
5613,Bacteroides_fragilis
5614,Escherichia_fergusonii
5615,Klebsiella_pneumoniae
5616,Salmonella_enterica
5617,Streptococcus_pneumoniae
5618,Escherichia_fergusonii
5619,Streptococcus_pneumoniae
5620,Enterococcus_hirae
5621,Salmonella_enterica
5622,Enterococcus_hirae
5623,Staphylococcus_aureus
5624,Enterococcus_hirae
5625,Streptococcus_pyogenes
5626,Staphylococcus_aureus
5627,Salmonella_enterica
5628,Escherichia_fergusonii
5629,Staphylococcus_aureus
5630,Escherichia_fergusonii
5631,Streptococcus_pyogenes
5632,Streptococcus_pneumoniae
5633,Escherichia_fergusonii
5634,Klebsiella_pneumoniae
5635,Escherichia_fergusonii
5636,Escherichia_coli
5637,Streptococcus_pyogenes
5638,Streptococcus_pyogenes
5639,Streptococcus_pneumoniae
5640,Streptococcus_pyogenes
5641,Streptococcus_pyogenes
5642,Escherichia_fergusonii
5643,Enterococcus_hirae
5644,Escherichia_fergusonii
5645,Streptococcus_pyogenes
5646,Streptococcus_pyogenes
5647,Staphylococcus_aureus
5648,Escherichia_coli
5649,Escherichia_coli
5650,Streptococcus_pyogenes
5651,Klebsiella_pneumoniae
5652,Staphylococcus_aureus
5653,Enterococcus_hirae
5654,Enterococcus_hirae
5655,Escherichia_fergusonii
5656,Streptococcus_pyogenes
5657,Campylobacter_jejuni
5658,Escherichia_coli
5659,Escherichia_fergusonii
5660,Salmonella_enterica
5661,Enterococcus_hirae
5662,Streptococcus_pneumoniae
5663,Staphylococcus_aureus
5664,Enterococcus_hirae
5665,Streptococcus_pneumoniae
5666,Escherichia_fergusonii
5667,Streptococcus_pyogenes
5668,Salmonella_enterica
5669,Streptococcus_pneumoniae
5670,Streptococcus_pyogenes
5671,Streptococcus_pneumoniae
5672,Escherichia_coli
5673,Streptococcus_pyogenes
5674,Streptococcus_pneumoniae
5675,Enterococcus_hirae
5676,Escherichia_fergusonii
5677,Escherichia_fergusonii
5678,Escherichia_coli
5679,Streptococcus_pyogenes
5680,Streptococcus_pyogenes
5681,Bacteroides_fragilis
5682,Enterococcus_hirae
5683,Salmonella_enterica
5684,Escherichia_fergusonii
5685,Enterococcus_hirae
5686,Enterococcus_hirae
5687,Streptococcus_pneumoniae
5688,Escherichia_coli
5689,Streptococcus_pyogenes
5690,Salmonella_enterica
5691,Streptococcus_pneumoniae
5692,Escherichia_fergusonii
5693,Staphylococcus_aureus
5694,Bacteroides_fragilis
5695,Streptococcus_pyogenes
5696,Escherichia_coli
5697,Escherichia_coli
5698,Streptococcus_pneumoniae
5699,Escherichia_coli
5700,Bacteroides_fragilis
5701,Salmonella_enterica
5702,Streptococcus_pneumoniae
5703,Bacteroides_fragilis
5704,Enterococcus_hirae
5705,Streptococcus_pneumoniae
5706,Enterococcus_hirae
5707,Escherichia_coli
5708,Escherichia_fergusonii
5709,Salmonella_enterica
5710,Bacteroides_fragilis
5711,Enterococcus_hirae
5712,Streptococcus_pyogenes
5713,Streptococcus_pneumoniae
5714,Escherichia_coli
5715,Enterococcus_hirae
5716,Salmonella_enterica
5717,Salmonella_enterica
5718,Escherichia_coli
5719,Bacteroides_fragilis
5720,Escherichia_coli
5721,Enterococcus_hirae
5722,Salmonella_enterica
5723,Streptococcus_pyogenes
5724,Streptococcus_pneumoniae
5725,Staphylococcus_aureus
5726,Enterococcus_hirae
5727,Streptococcus_pneumoniae
5728,Escherichia_fergusonii
5729,Streptococcus_pneumoniae
5730,Enterococcus_hirae
5731,Escherichia_fergusonii
5732,Enterococcus_hirae
5733,Streptococcus_pyogenes
5734,Staphylococcus_aureus
5735,Streptococcus_pneumoniae
5736,Escherichia_coli
5737,Escherichia_fergusonii
5738,Escherichia_fergusonii
5739,Streptococcus_pyogenes
5740,Salmonella_enterica
5741,Enterococcus_hirae
5742,Bacteroides_fragilis
5743,Bacteroides_fragilis
5744,Escherichia_fergusonii
5745,Bacteroides_fragilis
5746,Staphylococcus_aureus
5747,Enterococcus_hirae
5748,Salmonella_enterica
5749,Salmonella_enterica
5750,Escherichia_fergusonii
5751,Streptococcus_pneumoniae
5752,Salmonella_enterica
5753,Bacteroides_fragilis
5754,Streptococcus_pneumoniae
5755,Escherichia_coli
5756,Streptococcus_pyogenes
5757,Campylobacter_jejuni
5758,Enterococcus_hirae
5759,Escherichia_coli
5760,Streptococcus_pneumoniae
5761,Escherichia_coli
5762,Streptococcus_pyogenes
5763,Campylobacter_jejuni
5764,Enterococcus_hirae
5765,Streptococcus_pneumoniae
5766,Staphylococcus_aureus
5767,Escherichia_coli
5768,Escherichia_fergusonii
5769,Enterococcus_hirae
5770,Klebsiella_pneumoniae
5771,Escherichia_fergusonii
5772,Enterococcus_hirae
5773,Bacteroides_fragilis
5774,Escherichia_coli
5775,Enterococcus_hirae
5776,Salmonella_enterica
5777,Escherichia_coli
5778,Streptococcus_pneumoniae
5779,Enterococcus_hirae
5780,Bacteroides_fragilis
5781,Bacteroides_fragilis
5782,Streptococcus_pyogenes
5783,Bacteroides_fragilis
5784,Enterococcus_hirae
5785,Streptococcus_pyogenes
5786,Escherichia_coli
5787,Staphylococcus_aureus
5788,Enterococcus_hirae
5789,Streptococcus_pyogenes
5790,Streptococcus_pyogenes
5791,Bacteroides_fragilis
5792,Enterococcus_hirae
5793,Streptococcus_pyogenes
5794,Escherichia_fergusonii
5795,Streptococcus_pneumoniae
5796,Enterococcus_hirae
5797,Staphylococcus_aureus
5798,Enterococcus_hirae
